Year,Month,Day,Hour,HOU_ARM_Fixed_Tilt,HOU_ARM_Single-Axis,HOU_ARM_Dual-Axis,HOU_ARM_Vertical_Bifacial,HOU_NSRDB_Fixed_Tilt,HOU_NSRDB_Single-Axis,HOU_NSRDB_Dual-Axis,HOU_NSRDB_Vertical_Bifacial
2021,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,1,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,1,8,10.388990173378485,9.11400750783446,8.348334047375415,10.231760058709872,-0.0,-0.0,-0.0,-0.0
2021,10,1,9,14.408723199736688,12.572660992600893,13.104942732035816,13.802998212878789,-0.0,-0.0,-0.0,-0.0
2021,10,1,10,25.568465118553235,25.56373527848331,24.818135054349817,24.33140368058572,-0.0,-0.0,-0.0,-0.0
2021,10,1,11,28.863215631655237,31.64357248216325,29.100251038781998,27.31250341016058,-0.0,-0.0,-0.0,-0.0
2021,10,1,12,34.61933180046769,38.86066812492594,35.09960524002245,33.61204801706,-0.0,-0.0,-0.0,-0.0
2021,10,1,13,178.03336412303557,181.89167353004402,178.41179388808405,161.1777646320207,5.2179464856940125,5.605885413822961,5.05405712846085,4.624016044613007
2021,10,1,14,228.90957403577067,219.02170774780376,229.05934209870085,210.441006119368,-0.0,-0.0,-0.0,-0.0
2021,10,1,15,148.19830916475584,141.65140098272224,142.783336364515,145.67102036625946,3.3729812095172846,2.460815614851465,2.171224976938958,2.8530474778091373
2021,10,1,16,94.1132663522652,96.62481182499997,91.43318253097658,100.08125678141703,76.52302562306156,74.744941610223,67.72524916133865,76.46853877314655
2021,10,1,17,83.8257178126999,186.3326203138691,224.98485674127738,110.0055473975566,13.910481153334496,11.701341100391643,7.290985792241391,12.670798748230967
2021,10,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,2,7,7.414785779959401,8.718785611635377,7.965393928759569,9.852026923314707,-0.0,-0.0,-0.0,-0.0
2021,10,2,8,59.86021880909913,61.026308010674164,60.82000093302757,65.88704438531443,-0.0,-0.0,-0.0,-0.0
2021,10,2,9,330.4946421760988,360.21536105449184,399.93176566099476,330.77637548150517,-0.0,-0.0,-0.0,-0.0
2021,10,2,10,104.58875493688504,104.41723013465928,102.38957729023433,99.81094087747844,-0.0,-0.0,-0.0,-0.0
2021,10,2,11,55.27118093741581,60.65256504224355,55.564372752872025,53.90097404231496,-0.0,-0.0,-0.0,-0.0
2021,10,2,12,167.82476042000255,181.09557824019032,170.1792176503329,150.24070569738493,-0.0,-0.0,-0.0,-0.0
2021,10,2,13,261.21265301048305,263.6589588320948,263.9791898416608,225.043409228254,112.70491243789904,105.966682149909,120.19802376552386,63.05506591677956
2021,10,2,14,437.1291714590519,440.5129852934086,484.1007539608212,365.25818022860267,71.25621481864722,65.55259374076076,66.13688126158517,66.8114531457054
2021,10,2,15,383.5688366560076,454.4412142209324,494.8644286469818,390.1206209094375,125.68265406703456,119.59915688104046,119.24984487197287,119.65539104557473
2021,10,2,16,336.1215523231331,543.6346597623589,608.4087518965268,480.2681695867607,20.875735880260585,17.824782772679324,14.370995310223899,19.319929419506458
2021,10,2,17,128.43779777691057,375.626748820292,514.3873319698467,199.1713839005725,91.1152848691303,218.8845516430944,267.62560166074917,119.51458040433316
2021,10,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,3,7,11.372752363801336,20.280835622209796,22.465762299767302,22.402142310796155,-0.0,-0.0,-0.0,-0.0
2021,10,3,8,65.1871702282895,69.50986595333391,70.40611724082274,74.02908686023986,-0.0,-0.0,-0.0,-0.0
2021,10,3,9,413.56433696554143,462.05164552384844,515.7504900218969,412.6523818202251,-0.0,-0.0,-0.0,-0.0
2021,10,3,10,517.143857554455,497.4557182424836,571.4671690020014,357.79050588044583,-0.0,-0.0,-0.0,-0.0
2021,10,3,11,723.9330510738467,627.8508052549671,745.4211282024065,272.94951212522665,-0.0,-0.0,-0.0,-0.0
2021,10,3,12,750.1205478431519,636.3453485231324,762.5362911027973,180.73554637454953,-0.0,-0.0,-0.0,-0.0
2021,10,3,13,744.2166881791195,682.1249544410626,798.044020543903,325.2324479848914,325.89194596842674,296.89548480368745,350.6120254659563,128.07386551662862
2021,10,3,14,664.5515248588704,711.2056211271084,802.0582706833768,469.5100188786053,235.79705915483316,244.15896897895448,273.11515342760265,181.10836741047464
2021,10,3,15,519.0527419481632,678.5804590278789,748.6700911454251,531.4886741757531,472.6007966214756,637.2838786483559,704.7106390513496,475.25977807592585
2021,10,3,16,155.66805133160426,214.77771503566086,230.55757151489007,198.74737561210495,363.2664551312429,674.2681135433664,766.487957548464,572.1815241712098
2021,10,3,17,144.1391001647443,425.0973896717915,595.6876029719426,219.12919516212358,156.8152719822787,344.06160493966934,702.5313248819244,259.3279165018102
2021,10,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,4,7,16.519645252433346,26.780321403583184,29.188000220128956,29.635304524694735,-0.0,-0.0,-0.0,-0.0
2021,10,4,8,228.24647239531214,325.832940848221,366.0401395936339,328.66135860770356,-0.0,-0.0,-0.0,-0.0
2021,10,4,9,334.6055422973128,363.812079323225,406.3334898343623,332.5877577084728,-0.0,-0.0,-0.0,-0.0
2021,10,4,10,467.85349350283116,450.4197974099687,511.05902417993275,335.55800959040147,-0.0,-0.0,-0.0,-0.0
2021,10,4,11,599.2933818936597,530.297352201073,617.9597938490818,275.0138068766246,-0.0,-0.0,-0.0,-0.0
2021,10,4,12,655.6890767461006,564.0054780909911,669.736950407944,212.44444623442382,-0.0,-0.0,-0.0,-0.0
2021,10,4,13,675.6669117008256,618.5395676847468,727.3868291671985,310.5584989720037,343.0805729158484,311.37277672227657,369.7670249131366,131.1258662734198
2021,10,4,14,579.8538050151417,618.7894748609879,703.0073858576023,411.69910592472036,331.8355385718536,351.3870712458063,399.63962031468543,236.43555445360516
2021,10,4,15,523.2738176795162,709.7681564114744,790.9126150393129,525.7011571711263,385.54238207091805,496.77252349890693,549.8434074432616,385.12772036519107
2021,10,4,16,329.22166192905456,635.4070443100132,734.8502156038195,522.0397120189594,347.3656193273096,576.9362321516834,647.4340990272399,499.34536303205016
2021,10,4,17,98.77432520285018,216.4629402972501,502.9905348612493,169.72927869083503,301.70890149960695,833.3333333333334,833.3333333333334,502.5558531227497
2021,10,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,5,7,52.13443349623529,132.6010728270296,162.01409061001885,141.39619668648146,-0.0,-0.0,-0.0,-0.0
2021,10,5,8,326.11809826512547,488.90685622432215,550.619494580289,479.879315555011,-0.0,-0.0,-0.0,-0.0
2021,10,5,9,528.4858878643331,608.9517489527009,684.7370539506514,510.2907337613663,-0.0,-0.0,-0.0,-0.0
2021,10,5,10,655.1988402326706,623.5859770300517,725.2410191582119,412.60051945493,-0.0,-0.0,-0.0,-0.0
2021,10,5,11,745.7845907001687,639.5884785286637,766.0516073298625,243.71179214690187,-0.0,-0.0,-0.0,-0.0
2021,10,5,12,780.5768774599459,659.5160811495217,793.7823925739284,182.91502237104842,-0.0,-0.0,-0.0,-0.0
2021,10,5,13,746.0873493438094,681.0102103611008,801.7267610059306,329.63844837677834,351.1442917504703,317.84743733726634,378.81845897259154,133.6704495403811
2021,10,5,14,605.430646789982,648.3024144707856,737.9609870385959,421.06734202014815,513.1649314299171,550.2253539040984,625.5375915223931,334.19548004807336
2021,10,5,15,509.2311871737704,685.1582422715188,764.1896138849282,520.2444426574107,496.2635420260711,671.3809940651778,746.6690628773825,494.45166167538895
2021,10,5,16,344.25505027678815,638.9573433611533,734.4054513737692,540.866272021588,373.3176420617869,706.2335201338751,809.67435819543,592.9482819685239
2021,10,5,17,110.51729377677633,256.0467517339858,545.6984215851818,180.95333076885376,142.43386198427672,294.4293425864728,689.4629030113005,225.9572916306463
2021,10,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,6,7,45.175910698554354,112.89092620054163,138.44611886013092,120.87376016789929,-0.0,-0.0,-0.0,-0.0
2021,10,6,8,306.8522918113466,454.42611525581196,512.3631380772529,448.32042296051503,-0.0,-0.0,-0.0,-0.0
2021,10,6,9,501.55823358753173,572.4569621259759,642.0977688166732,485.1906026388217,-0.0,-0.0,-0.0,-0.0
2021,10,6,10,620.1169831175743,590.0159583381446,681.7499211175926,399.2845988146438,-0.0,-0.0,-0.0,-0.0
2021,10,6,11,636.5544199810407,544.9907347502289,656.1941771912493,229.5814557853957,-0.0,-0.0,-0.0,-0.0
2021,10,6,12,643.1462012630055,546.901476105926,657.1154187489453,192.09104601012749,-0.0,-0.0,-0.0,-0.0
2021,10,6,13,660.7755550561789,603.8195298631998,711.9148652702048,314.08527998608383,308.5496585459682,278.9147033524277,333.3037918250248,121.74140394125197
2021,10,6,14,587.345211075119,627.5465040839617,717.4215400404125,410.2784537627996,483.76227052362196,518.3223700670792,591.9193349126198,319.87616604006666
2021,10,6,15,518.7438763101824,700.2453631985699,783.1174144730888,526.9075988361597,477.638894013573,641.0700660918735,714.1522064312761,482.1623533461331
2021,10,6,16,324.9955218734683,621.0150927947777,720.8296847787362,517.6437557164752,367.14758683665934,674.8608019439297,771.0419128911468,578.3513993396907
2021,10,6,17,93.2672502316863,191.8700858688608,479.4854655150271,152.60362320852127,149.38432502963244,287.5966940244382,662.1611619136676,223.35468684706984
2021,10,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,7,7,51.187258547701646,128.9341036078506,158.4024194103001,136.12920213832606,-0.0,-0.0,-0.0,-0.0
2021,10,7,8,318.0666696088284,469.25524364347814,529.4244228985561,462.11848462736145,-0.0,-0.0,-0.0,-0.0
2021,10,7,9,503.3544076409147,572.8138650208946,644.4332072825653,485.38802432444874,-0.0,-0.0,-0.0,-0.0
2021,10,7,10,611.3673500905454,578.8260632543071,675.7338409724098,390.64793027710573,-0.0,-0.0,-0.0,-0.0
2021,10,7,11,685.7230030110812,587.5202438129468,705.6169171597544,240.89404522520795,-0.0,-0.0,-0.0,-0.0
2021,10,7,12,599.2288745052736,503.0485968225826,613.2533181515894,167.16189086868079,-0.0,-0.0,-0.0,-0.0
2021,10,7,13,698.058628625405,635.7920692316649,750.5156843822714,317.72107442373556,327.2826608487764,295.0097224770317,353.65577949020445,125.50706255655865
2021,10,7,14,632.5094293964323,674.3099860999387,767.560918615025,446.05052285128056,495.95607772137424,530.6788392130511,607.8178257845371,323.25010631703327
2021,10,7,15,509.143531219542,684.1127863791584,767.2864323705616,520.5308935171486,478.25040342749185,640.1121629459086,713.476072131257,481.6571799699488
2021,10,7,16,323.74812421884565,612.7886320441804,711.7154095316965,516.5200194127664,362.9319832563236,669.0143116393232,765.3770609340295,579.7088927290768
2021,10,7,17,91.51696892862401,178.41507088375695,456.5890993409143,142.46249303305868,142.9493482933398,276.08613254975023,653.1693208831192,212.6274916231603
2021,10,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,8,7,25.816480377457168,59.95340695358109,73.65646055431715,65.08909433546047,-0.0,-0.0,-0.0,-0.0
2021,10,8,8,303.08952086789225,445.3821852255104,504.7221081053692,440.49452464236197,-0.0,-0.0,-0.0,-0.0
2021,10,8,9,501.7631511949518,569.3614750704243,642.9754060046471,482.41825308578825,-0.0,-0.0,-0.0,-0.0
2021,10,8,10,613.2501537202102,579.3115156668065,675.2613949525658,391.21548873985785,-0.0,-0.0,-0.0,-0.0
2021,10,8,11,696.3429893486068,592.4877389156477,716.9941982456896,233.68832817281745,-0.0,-0.0,-0.0,-0.0
2021,10,8,12,734.7696223270794,616.7801144859147,749.3576707221049,179.5347501966564,-0.0,-0.0,-0.0,-0.0
2021,10,8,13,717.1217453304542,650.2184818965432,771.761177273587,313.6334219026216,361.81010900343693,325.2449234847095,391.0488450984344,136.04668989422274
2021,10,8,14,640.6218091043634,683.0669365612804,781.2070641494204,440.30537719130956,507.94216722386926,541.5492435689268,618.9201352729269,333.28406467610534
2021,10,8,15,510.508314528233,690.6809465169065,777.5908354181067,518.202402987462,478.8546121578174,640.534825253489,714.7694269785545,486.0442350003646
2021,10,8,16,326.6451077565489,635.3771900112638,743.5520647991763,528.8153020043716,360.0093267688388,670.6894762164167,770.4481494857993,583.4106472776124
2021,10,8,17,87.22673789844801,178.92208975297083,490.7983983517534,140.16513326722048,127.99966891026651,245.3278903306408,634.7159958431886,187.61438382272874
2021,10,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,9,7,40.09438677498278,98.36018268035644,123.02887023501458,105.09834180302437,-0.0,-0.0,-0.0,-0.0
2021,10,9,8,338.1045827787859,494.3205590529225,560.8763332144314,488.6703433807513,-0.0,-0.0,-0.0,-0.0
2021,10,9,9,475.8598983982726,533.6984953859932,608.6749976813192,463.30754826957906,-0.0,-0.0,-0.0,-0.0
2021,10,9,10,480.7956443599079,453.2962688142526,532.6786782608697,326.288524365707,-0.0,-0.0,-0.0,-0.0
2021,10,9,11,651.5406129310907,552.1269372836315,674.374078396652,242.5877064262346,-0.0,-0.0,-0.0,-0.0
2021,10,9,12,773.1152575791696,644.8830271341826,790.6022371036538,193.80404460895483,-0.0,-0.0,-0.0,-0.0
2021,10,9,13,722.1947025445697,652.7388328297186,780.0124503983933,319.6940816933455,368.0624934460984,329.72789247695334,398.517659332943,137.2108434656419
2021,10,9,14,642.7004018763276,684.9803140242097,786.2367951930494,438.8833867103449,304.4982385878478,319.27486527642543,367.70907315774207,219.2572437098398
2021,10,9,15,436.3894231495162,581.8772380904063,659.1249442258702,443.2128272018806,491.86231707951515,664.0287915516905,746.5422674268032,489.64984457287727
2021,10,9,16,346.069546972972,643.0654315023587,749.3083715096723,538.4893763006355,364.57435294696444,695.4491761202216,807.3397944114841,586.9617004315838
2021,10,9,17,91.65409192354136,175.75463604584132,500.0801251358516,138.02986560295676,122.00230102781354,234.37370008162225,651.9396673575234,177.96290809951807
2021,10,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,10,7,7.629911409966995,10.527046943908285,10.689390963518587,11.44207581376975,-0.0,-0.0,-0.0,-0.0
2021,10,10,8,250.0012799867512,369.57565468523006,426.28563545425953,368.06157936530695,-0.0,-0.0,-0.0,-0.0
2021,10,10,9,419.0379332873561,467.3442085050859,536.3700341489676,405.88448189903323,-0.0,-0.0,-0.0,-0.0
2021,10,10,10,437.9550048507992,414.21139507425164,478.9314829938595,310.18565828392076,-0.0,-0.0,-0.0,-0.0
2021,10,10,11,419.6078587650819,372.3351995147999,433.76081315747575,214.5009290720018,-0.0,-0.0,-0.0,-0.0
2021,10,10,12,437.3157063265913,401.971599474744,447.59087600274927,232.2984375690234,-0.0,-0.0,-0.0,-0.0
2021,10,10,13,499.69792261174956,470.2933404086974,528.4088776619784,314.18406348509325,334.4497660799383,298.2970896835898,363.3778678256249,124.49095155781502
2021,10,10,14,391.45800120787743,394.488013191173,443.3556416658925,315.73556104180017,497.0829147649605,529.791716737721,613.3173184588603,317.06274565263453
2021,10,10,15,416.55427229073695,513.0731635171891,572.9999449044046,420.61422477400555,482.1884750738446,655.114558461035,742.2572958349596,472.06673552072124
2021,10,10,16,219.22178280560036,327.13757161540923,368.5199530236344,297.5285804863153,358.5572820089254,688.1844527273308,805.3419323935191,566.6164909674992
2021,10,10,17,121.58631225716589,431.67386702927854,599.4587185746495,154.93577122330757,122.85503016391971,219.38107503055764,619.7905832202878,168.0086864619098
2021,10,10,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,10,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,11,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021,10,11,8,193.05344093589989,275.5830386869487,316.7031665471155,277.6591292887605,-0.0,-0.0,-0.0,-0.0
2021,10,11,9,515.6738915047972,582.6387735583836,669.9206258958998,491.4683734039519,-0.0,-0.0,-0.0,-0.0
2021,10,11,10,621.8086090963094,578.5876730568634,694.3158910049499,388.4167886903677,-0.0,-0.0,-0.0,-0.0
2021,10,11,11,601.6201611102556,530.7979886317333,620.6394620778792,289.9961952465494,-0.0,-0.0,-0.0,-0.0
2021,10,11,12,670.2993179370175,574.0187330346754,687.9197058193683,238.70144336929252,-0.0,-0.0,-0.0,-0.0
2021,10,11,13,447.3669003140776,422.3548995239934,471.21117969740396,298.66101844357365,150.57436960640084,135.31058249641754,164.77424899537309,70.62205719185242
2021,10,11,14,609.897161660986,643.7902355152892,738.6096413352581,446.21349012206576,462.79566123668377,492.4709963968836,572.0729514353467,304.91296236141613
2021,10,11,15,449.94776495742127,583.6306457694867,656.4213052463755,470.6391068149748,463.17641015062674,621.3376217548816,703.5496143427602,466.5282751180368
2021,10,11,16,323.028936832055,573.455269799357,664.1300020612255,505.98655432003056,350.560217613097,650.8652535661923,756.4759719299645,561.1194010908882
2021,10,11,17,78.7681287974476,157.68725230049827,404.3242346079212,108.08888838186886,697.5368881064077,833.3333333333334,680.5795915006271,833.3333333333334
2021,10,11,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
